date,gos_organ,page
2021-07-07,Роскомнадзор,11
2021-07-07,суды,282
2021-07-08,Генпрокуратура,20
2021-07-08,МВД,7
2021-07-08,Минкомсвязь,47
2021-07-08,Росздравнадзор,11
2021-07-08,Роскомнадзор,13
2021-07-08,Роспотребнадзор,2
2021-07-08,ФНС,143
2021-07-08,суды,307
2021-07-09,МВД,9
2021-07-09,Минкомсвязь,44
2021-07-09,Росздравнадзор,32
2021-07-09,Роскомнадзор,7
2021-07-09,Роспотребнадзор,2
2021-07-09,ФНС,57
2021-07-09,суды,211
2021-07-12,Генпрокуратура,24
2021-07-12,МВД,3
2021-07-12,Минкомсвязь,61
2021-07-12,Росздравнадзор,39
2021-07-12,Роскомнадзор,17
2021-07-12,суды,305
2021-07-13,Минкомсвязь,57
2021-07-13,Росалкогольрегулирование,58
2021-07-13,Росздравнадзор,35
2021-07-13,Роскомнадзор,34
2021-07-13,Росмолодежь,1
2021-07-13,Роспотребнадзор,1
2021-07-13,суды,358
2021-07-14,Генпрокуратура,4
2021-07-14,МВД,39
2021-07-14,Росздравнадзор,4
2021-07-14,Роскомнадзор,11
2021-07-14,Роспотребнадзор,49
2021-07-14,суды,207
2021-07-15,Генпрокуратура,14
2021-07-15,МВД,9
2021-07-15,Минкомсвязь,41
2021-07-15,Росздравнадзор,34
2021-07-15,Роскомнадзор,33
2021-07-15,Роспотребнадзор,4
2021-07-15,суды,496
2021-07-16,МВД,6
2021-07-16,Минкомсвязь,114
2021-07-16,Росздравнадзор,17
2021-07-16,Роскомнадзор,18
2021-07-16,Роспотребнадзор,1
2021-07-16,суды,306
2021-07-19,Генпрокуратура,14
2021-07-19,Минкомсвязь,48
2021-07-19,Росздравнадзор,50
2021-07-19,Роскомнадзор,21
2021-07-19,суды,294
2021-07-20,Генпрокуратура,1
2021-07-20,МВД,9
2021-07-20,Росалкогольрегулирование,25
2021-07-20,Росздравнадзор,68
2021-07-20,Роскомнадзор,74
2021-07-20,Росмолодежь,9
2021-07-20,Роспотребнадзор,1
2021-07-20,суды,444
2021-07-21,МВД,16
2021-07-21,Минкомсвязь,41
2021-07-21,Росздравнадзор,57
2021-07-21,Роскомнадзор,12
2021-07-21,Роспотребнадзор,4
2021-07-21,суды,444
2021-07-22,Генпрокуратура,18
2021-07-22,МВД,4
2021-07-22,Минкомсвязь,97
2021-07-22,Росалкогольрегулирование,28
2021-07-22,Росздравнадзор,42
2021-07-22,Роскомнадзор,17
2021-07-22,ФНС,169
2021-07-22,суды,469
2021-07-23,МВД,30
2021-07-23,Минкомсвязь,55
2021-07-23,Росздравнадзор,30
2021-07-23,Роскомнадзор,8
2021-07-23,ФНС,74
2021-07-23,суды,408
2021-07-26,Генпрокуратура,9
2021-07-26,Минкомсвязь,49
2021-07-26,Росздравнадзор,65
2021-07-26,Роскомнадзор,72
2021-07-26,суды,854
2021-07-27,Генпрокуратура,1
2021-07-27,МВД,2
2021-07-27,Минкомсвязь,17
2021-07-27,Росздравнадзор,63
2021-07-27,Роскомнадзор,55
2021-07-27,Росмолодежь,1
2021-07-27,ФНС,60
2021-07-27,суды,496
2021-07-28,МВД,39
2021-07-28,Минкомсвязь,94
2021-07-28,Росалкогольрегулирование,54
2021-07-28,Росздравнадзор,38
2021-07-28,Роскомнадзор,67
2021-07-28,Роспотребнадзор,1
2021-07-28,ФНС,259
2021-07-28,суды,471
2021-07-29,Генпрокуратура,44
2021-07-29,МВД,34
2021-07-29,Минкомсвязь,41
2021-07-29,Росздравнадзор,31
2021-07-29,Роскомнадзор,71
2021-07-29,Росмолодежь,1
2021-07-29,Роспотребнадзор,2
2021-07-29,ФНС,114
2021-07-29,суды,460
2021-07-30,МВД,17
2021-07-30,Минкомсвязь,37
2021-07-30,Росздравнадзор,20
2021-07-30,Роскомнадзор,57
2021-07-30,Роспотребнадзор,1
2021-07-30,ФНС,149
2021-07-30,суды,347
2021-07-31,Роскомнадзор,1
2021-08-02,Генпрокуратура,6
2021-08-02,МВД,21
2021-08-02,Минкомсвязь,62
2021-08-02,Росздравнадзор,91
2021-08-02,Роскомнадзор,139
2021-08-02,судебные приставы,3
2021-08-02,суды,393
2021-08-03,Генпрокуратура,18
2021-08-03,МВД,4
2021-08-03,Минкомсвязь,23
2021-08-03,Росалкогольрегулирование,10
2021-08-03,Росздравнадзор,51
2021-08-03,Роскомнадзор,13
2021-08-03,Роспотребнадзор,1
2021-08-03,ФНС,189
2021-08-03,суды,359
2021-08-04,МВД,11
2021-08-04,Минкомсвязь,14
2021-08-04,Росздравнадзор,26
2021-08-04,Роскомнадзор,116
2021-08-04,суды,316
2021-08-05,Генпрокуратура,26
2021-08-05,МВД,17
2021-08-05,Минкомсвязь,58
2021-08-05,Росалкогольрегулирование,28
2021-08-05,Росздравнадзор,25
2021-08-05,Роскомнадзор,82
2021-08-05,суды,323
2021-08-06,МВД,10
2021-08-06,Минкомсвязь,70
2021-08-06,Росздравнадзор,26
2021-08-06,Роскомнадзор,31
2021-08-06,Росмолодежь,5
2021-08-06,ФНС,100
2021-08-06,суды,335
2021-08-07,Роскомнадзор,5
2021-08-09,Генпрокуратура,16
2021-08-09,МВД,8
2021-08-09,Росздравнадзор,16
2021-08-09,Роскомнадзор,75
2021-08-09,Росмолодежь,3
2021-08-09,судебные приставы,12
2021-08-09,суды,266
2021-08-10,МВД,29
2021-08-10,Минкомсвязь,110
2021-08-10,Росздравнадзор,78
2021-08-10,Роскомнадзор,38
2021-08-10,Роспотребнадзор,3
2021-08-10,суды,334
2021-08-11,МВД,32
2021-08-11,Минкомсвязь,42
2021-08-11,Росздравнадзор,52
2021-08-11,Роскомнадзор,32
2021-08-11,ФНС,179
2021-08-11,суды,198
2021-08-12,Генпрокуратура,12
2021-08-12,МВД,9
2021-08-12,Минкомсвязь,39
2021-08-12,Росалкогольрегулирование,45
2021-08-12,Росздравнадзор,22
2021-08-12,Роскомнадзор,73
2021-08-12,Росмолодежь,10
2021-08-12,суды,329
2021-08-13,МВД,21
2021-08-13,Минкомсвязь,59
2021-08-13,Росалкогольрегулирование,7
2021-08-13,Росздравнадзор,21
2021-08-13,Роскомнадзор,56
2021-08-13,Росмолодежь,1
2021-08-13,Роспотребнадзор,1
2021-08-13,суды,199
2021-08-14,Роскомнадзор,12
2021-08-15,Роскомнадзор,1
2021-08-16,Генпрокуратура,14
2021-08-16,МВД,23
2021-08-16,Минкомсвязь,51
2021-08-16,Росздравнадзор,1
2021-08-16,Роскомнадзор,31
2021-08-16,ФНС,30
2021-08-16,суды,270
2021-08-17,МВД,25
2021-08-17,Минкомсвязь,27
2021-08-17,Росздравнадзор,6
2021-08-17,Росмолодежь,1
2021-08-17,Роспотребнадзор,2
2021-08-17,суды,494
2021-08-18,Минкомсвязь,81
2021-08-18,Росздравнадзор,93
2021-08-18,Роскомнадзор,104
2021-08-18,суды,231
2021-08-19,Генпрокуратура,17
2021-08-19,МВД,43
2021-08-19,Минкомсвязь,32
2021-08-19,Росалкогольрегулирование,67
2021-08-19,Росздравнадзор,39
2021-08-19,ФНС,124
2021-08-19,суды,249
2021-08-20,МВД,27
2021-08-20,Минкомсвязь,76
2021-08-20,Росздравнадзор,13
2021-08-20,Роскомнадзор,30
2021-08-20,Роспотребнадзор,4
2021-08-20,суды,484
2021-08-23,Генпрокуратура,15
2021-08-23,МВД,51
2021-08-23,Минкомсвязь,64
2021-08-23,Росздравнадзор,73
2021-08-23,Роскомнадзор,53
2021-08-23,ФНС,112
2021-08-23,суды,422
2021-08-24,МВД,24
2021-08-24,Минкомсвязь,41
2021-08-24,Росалкогольрегулирование,41
2021-08-24,Росздравнадзор,127
2021-08-24,Роскомнадзор,22
2021-08-24,Росмолодежь,5
2021-08-24,суды,164
2021-08-25,МВД,26
2021-08-25,Росздравнадзор,4
2021-08-25,Роскомнадзор,41
2021-08-25,Росмолодежь,1
2021-08-25,суды,210
2021-08-26,Генпрокуратура,38
2021-08-26,МВД,49
2021-08-26,Минкомсвязь,92
2021-08-26,Росалкогольрегулирование,73
2021-08-26,Росздравнадзор,8
2021-08-26,Роскомнадзор,44
2021-08-26,ФНС,108
2021-08-26,суды,303
2021-08-27,Генпрокуратура,1
2021-08-27,МВД,23
2021-08-27,Минкомсвязь,68
2021-08-27,Росздравнадзор,4
2021-08-27,Роскомнадзор,42
2021-08-27,суды,249
2021-08-29,Роскомнадзор,3
2021-08-30,Генпрокуратура,35
2021-08-30,МВД,9
2021-08-30,Минкомсвязь,67
2021-08-30,Росздравнадзор,115
2021-08-30,Роскомнадзор,17
2021-08-30,суды,313
2021-08-31,МВД,35
2021-08-31,Минкомсвязь,61
2021-08-31,Росалкогольрегулирование,38
2021-08-31,Росздравнадзор,35
2021-08-31,Роскомнадзор,10
2021-08-31,судебные приставы,2
2021-08-31,суды,305
2021-09-01,Минкомсвязь,41
2021-09-01,Росздравнадзор,27
2021-09-01,Роскомнадзор,5
2021-09-01,Росмолодежь,5
2021-09-01,ФНС,139
2021-09-01,суды,188
2021-09-02,Генпрокуратура,32
2021-09-02,МВД,42
2021-09-02,Минкомсвязь,50
2021-09-02,Росалкогольрегулирование,33
2021-09-02,Росздравнадзор,56
2021-09-02,Роскомнадзор,2
2021-09-02,Росмолодежь,2
2021-09-02,ФНС,104
2021-09-02,суды,390
2021-09-03,МВД,14
2021-09-03,Минкомсвязь,79
2021-09-03,Росздравнадзор,34
2021-09-03,Роскомнадзор,4
2021-09-03,ФНС,132
2021-09-03,суды,193
2021-09-04,Роскомнадзор,2
2021-09-06,Генпрокуратура,52
2021-09-06,МВД,4
2021-09-06,Минкомсвязь,74
2021-09-06,Росздравнадзор,56
2021-09-06,Роскомнадзор,4
2021-09-06,ФНС,109
2021-09-06,суды,272
2021-09-07,МВД,24
2021-09-07,Росздравнадзор,72
2021-09-07,Роскомнадзор,22
2021-09-07,Росмолодежь,12
2021-09-07,ФНС,125
2021-09-07,суды,211
2021-09-08,МВД,10
2021-09-08,Минкомсвязь,86
2021-09-08,Росздравнадзор,11
2021-09-08,Роскомнадзор,33
2021-09-08,ФНС,1
2021-09-08,суды,166
2021-09-09,Генпрокуратура,59
2021-09-09,МВД,18
2021-09-09,Минкомсвязь,47
2021-09-09,Росалкогольрегулирование,45
2021-09-09,Росздравнадзор,55
2021-09-09,Роскомнадзор,66
2021-09-09,ФНС,95
2021-09-09,суды,188
2021-09-10,Генпрокуратура,4
2021-09-10,МВД,1
2021-09-10,Минкомсвязь,57
2021-09-10,Росздравнадзор,43
2021-09-10,Роскомнадзор,15
2021-09-10,Росмолодежь,4
2021-09-10,суды,135
2021-09-13,Генпрокуратура,61
2021-09-13,МВД,11
2021-09-13,Минкомсвязь,72
2021-09-13,Росздравнадзор,183
2021-09-13,Роскомнадзор,12
2021-09-13,суды,331
2021-09-14,Генпрокуратура,19
2021-09-14,МВД,13
2021-09-14,Минкомсвязь,33
2021-09-14,Росздравнадзор,115
2021-09-14,Роскомнадзор,7
2021-09-14,суды,150
2021-09-15,Генпрокуратура,19
2021-09-15,МВД,7
2021-09-15,Минкомсвязь,74
2021-09-15,Росалкогольрегулирование,62
2021-09-15,Росздравнадзор,24
2021-09-15,Роскомнадзор,4
2021-09-15,суды,216
2021-09-16,Генпрокуратура,20
2021-09-16,МВД,14
2021-09-16,Минкомсвязь,23
2021-09-16,Росалкогольрегулирование,8
2021-09-16,Росздравнадзор,29
2021-09-16,Роскомнадзор,1
2021-09-16,ФНС,134
2021-09-16,суды,173
2021-09-17,Генпрокуратура,16
2021-09-17,МВД,10
2021-09-17,Минкомсвязь,51
2021-09-17,Росздравнадзор,36
2021-09-17,Роскомнадзор,21
2021-09-17,суды,225
2021-09-18,Генпрокуратура,2
2021-09-20,Генпрокуратура,11
2021-09-20,МВД,37
2021-09-20,Минкомсвязь,55
2021-09-20,Росздравнадзор,70
2021-09-20,Роскомнадзор,27
2021-09-20,суды,159
2021-09-21,Генпрокуратура,27
2021-09-21,МВД,51
2021-09-21,Минкомсвязь,71
2021-09-21,Росздравнадзор,36
2021-09-21,Роскомнадзор,18
2021-09-21,ФНС,197
2021-09-21,суды,172
2021-09-22,Генпрокуратура,27
2021-09-22,МВД,24
2021-09-22,Минкомсвязь,67
2021-09-22,Росалкогольрегулирование,71
2021-09-22,Росздравнадзор,63
2021-09-22,Роскомнадзор,47
2021-09-22,суды,142
2021-09-23,МВД,29
2021-09-23,Минкомсвязь,47
2021-09-23,Росздравнадзор,35
2021-09-23,Роскомнадзор,13
2021-09-23,ФНС,200
2021-09-23,суды,172
2021-09-24,Генпрокуратура,42
2021-09-24,МВД,2
2021-09-24,Минкомсвязь,31
2021-09-24,Росздравнадзор,43
2021-09-24,Роскомнадзор,98
2021-09-24,Роспотребнадзор,1
2021-09-24,ФНС,163
2021-09-24,суды,265
2021-09-26,МВД,11
2021-09-27,Генпрокуратура,26
2021-09-27,МВД,29
2021-09-27,Минкомсвязь,48
2021-09-27,Росздравнадзор,76
2021-09-27,Роскомнадзор,23
2021-09-27,Росмолодежь,1
2021-09-27,Роспотребнадзор,2
2021-09-27,ФНС,147
2021-09-27,суды,354
2021-09-28,Генпрокуратура,14
2021-09-28,МВД,8
2021-09-28,Минкомсвязь,21
2021-09-28,Росздравнадзор,38
2021-09-28,Роскомнадзор,20
2021-09-28,Росмолодежь,12
2021-09-28,суды,198
2021-09-29,Генпрокуратура,26
2021-09-29,Росалкогольрегулирование,44
2021-09-29,Росздравнадзор,60
2021-09-29,Роскомнадзор,24
2021-09-29,ФНС,16
2021-09-29,суды,168
2021-09-30,Генпрокуратура,27
2021-09-30,МВД,9
2021-09-30,Минкомсвязь,105
2021-09-30,Росздравнадзор,17
2021-09-30,Роскомнадзор,11
2021-09-30,ФНС,185
2021-09-30,суды,227
2021-10-01,Генпрокуратура,9
2021-10-01,МВД,39
2021-10-01,Минкомсвязь,31
2021-10-01,Росздравнадзор,24
2021-10-01,Роскомнадзор,27
2021-10-01,Росмолодежь,1
2021-10-01,ФНС,151
2021-10-01,суды,288
2021-10-02,суды,3
2021-10-04,Генпрокуратура,6
2021-10-04,МВД,10
2021-10-04,Минкомсвязь,41
